Policy:,coal mining - methane capture,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
40,50,52222359181,68077697692,1.05187E+11,1.62479E+11,1.41773E+11,95806238824,1.35527E+11,1.41133E+11,1.45309E+11,1.4897E+11,1.52204E+11,1.56603E+11,1.60698E+11,1.64536E+11,1.68158E+11,1.716E+11,1.79934E+11,1.88073E+11,1.96039E+11,2.03848E+11,2.1152E+11,2.01835E+11,1.92301E+11,1.8292E+11,1.73693E+11,1.64617E+11,1.69532E+11,1.74404E+11,1.79237E+11,1.84036E+11,1.88803E+11,1.82585E+11,1.76467E+11,1.70439E+11,1.64509E+11,1.58665E+11
50,60,43997762745,38624996608,43440289748,51044249580,34802569648,18680167141,33161145835,41247378817,49090863195,56838446764,64456742837,71134297125,77654025383,84015028118,90222062503,96282723634,95917310488,95515678916,95092147605,94657344345,94219747648,97544580219,1.00821E+11,1.04055E+11,1.07251E+11,1.10414E+11,1.13393E+11,1.16348E+11,1.19282E+11,1.22196E+11,1.25092E+11,1.22422E+11,1.19801E+11,1.17224E+11,1.14697E+11,1.12214E+11
60,70,28483078392,31151893523,42949287988,61216899012,50307630782,32452069196,43960660442,43839817689,43223914950,42432157907,41509205086,37794983131,34028040848,30241167700,26459260105,22700318256,22994383725,23274415528,23543580833,23804346130,24058796046,31617090137,39062037174,46398492521,53631803907,60767626235,64377818883,67947962588,71480968308,74979524880,78446102505,81354730929,84241803183,87105768609,89954136183,92785067551
70,80,40617012949,34285761434,36794628533,40837200573,25931592467,12702956693,20777532175,24435961405,27919788766,31337199680,34678825118,34936124465,35128868385,35270459818,35372544269,35444663557,35575381391,35688933134,35790444345,35883800101,35972181371,32337038550,28757350560,25232682996,21761856066,18343217473,18414394411,18487206608,18561808243,18638295948,18716721320,25430259881,32069126177,38636207602,45138048571,51577226830
80,90,27196701761,27849136197,36436630487,49763388315,39468577267,24707364306,30769088981,27873833638,24587153284,21164756075,17660953846,17732685963,17771903775,17785679936,17780106728,17760140534,18931846848,20078965947,21203458858,22307158226,23391907182,24737637802,26063565475,27371318628,28662408949,29938272285,30030645423,30126008120,30224595085,30326547333,30431932857,27383819697,24375584605,21404366010,18469779315,15569018554
90,100,0,5488416143,13238514172,25153712012,24801210526,18177703915,26685914157,28758592887,30565048564,32274398674,33896150115,32736832158,31523026801,30273708483,29004103183,27725844993,25208054719,22714698963,20251225281,17820942788,15425749376,15336536004,15248971395,15163626310,15080897649,15001071372,15979311392,16946492323,17903394667,18850743279,19789207254,18550868202,17329869904,16124754027,14935857736,13761729080
100,150,0,1155799707,2787884591,5297093406,5222860494,3828023296,8814062915,12566594452,16280228290,19975577862,23630618633,27253762027,30811872297,34299727199,37715869661,41061162102,44246576971,47368261414,50430487758,53437443937,56393498593,56738794641,57080006737,57419567353,57759339958,58100824334,58628828342,59157935309,59688848789,60222087248,60758020264,61873541803,62985503713,64092089570,65198217277,66301893114
150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511654554,3005848694,4483400425,5945503293,7392914778
200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
